link,product_name,keyword,province,star_review,amount_rating,amount_sold,product_list,original_price,discount_price,per_discount,store,recom_or_official,marketplace,suggestion,itemid,shopid
https://shopee.co.th/%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B0%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%A3%E0%B8%B9%E0%B9%89%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%A1%E0%B8%B7%E0%B8%AD-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-i.844263946.18486629151?sp_atk=b9e4fb76-140a-4d76-8663-d3b7cafa6f27&xptdk=b9e4fb76-140a-4d76-8663-d3b7cafa6f27,ของเล่นเสริมทักษะและการเรียนรู้เด็ก ของเล่นแป้งโดว์ ปั้นไม่ติดมือ ของเล่นเด็ก พร้อมส่ง,"แป้งโดว์, แป้งโด, แป้งโดว, ของเล่น",จังหวัดกรุงเทพมหานคร,5,1,ขายแล้ว 1 ชิ้น,"KY-FK-I, KY-FK-N",392,196,-50%,Mybaby Mall,,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=18486629151&shopid=844263946,18486629151,844263946
https://shopee.co.th/%F0%9F%8F%85Kids-learning%F0%9F%8F%85%E0%B9%80%E0%B8%8B%E0%B8%97%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%94%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%8C-%E0%B8%AD%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%82%E0%B9%88%E0%B9%84%E0%B8%94%E0%B9%89-%E0%B8%A1%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C-%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-6-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%B8%E0%B8%81-i.19704281.21784150792?sp_atk=08ecdfb2-d1e0-4f0a-a6c8-ea32c943ae65&xptdk=08ecdfb2-d1e0-4f0a-a6c8-ea32c943ae65,🏅Kids learning🏅เซทแป้งโดว์ลายไดโนเสาร์ ออกไข่ได้ มาพร้อมแม่พิมพ์ โดว์ 6 กระปุก,"แป้งโดว์, แป้งโด, แป้งโดว",จังหวัดกรุงเทพมหานคร,5,3,ขายแล้ว 7 ชิ้น,"ลายไดโนเสาร์, ลายม้าโพนี่, ทำไอติม, ทำขนม, ทำเส้น, ทำ Cake, แป้งโดว์หลอดใสแพคคู่",119,119,,⭐ KIDS LEARNING ของเด็กเล่น ⭐,,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=21784150792&shopid=19704281,21784150792,19704281
https://shopee.co.th/%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%9A%E0%B8%B2-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B9%81%E0%B8%9E%E0%B9%87%E0%B8%84-12-%E0%B8%AA%E0%B8%B5-%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%9A%E0%B8%B2%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B5-%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5-%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B8%94%E0%B8%B5%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%A1%E0%B8%B7%E0%B8%AD-%E0%B8%AA%E0%B8%B5%E0%B8%AA%E0%B8%94%E0%B9%83%E0%B8%AA-%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%A0%E0%B8%B1%E0%B8%A2%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9E%E0%B8%B4%E0%B8%A9%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99-3-%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%82%E0%B8%AD%E0%B8%9A%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B8%84%E0%B9%88%E0%B8%B0-i.38776212.24679974420?sp_atk=923fcded-88e1-4183-ab86-3037bf705b53&xptdk=923fcded-88e1-4183-ab86-3037bf705b53,ดินเบา แป้งโดว์แพ็ค 12 สี ดินเบาเกาหลี ไร้สาเคมี เล่นดีไม่ติดมือ สีสดใส ปลอดภัยไร้สารพิษพร้อมอุปกรณ์ปั้น 3 ชิ้นขอบคุณค่ะ,"แป้งโดว์, แป้งโด, แป้งโดว, ดินเบา",จังหวัดกาญจนบุรี,4.8,5,ขายแล้ว 67 ชิ้น,,18,18,,168pa,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=24679974420&shopid=38776212,24679974420,38776212
https://shopee.co.th/%E0%B8%84%E0%B8%B4%E0%B8%94%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C%E0%B8%9F%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B9%8C%E0%B8%9F%E0%B8%B9%E0%B9%89%E0%B8%94-Kidart-Dough-Molds-FastFood-(DOP80-4WP-FF)-i.103665417.14952420431?sp_atk=2b28fe77-a912-4117-95e9-bb61f544485a&xptdk=2b28fe77-a912-4117-95e9-bb61f544485a,คิดอาร์ท ชุดแป้งโดว์และแม่พิมพ์ฟาสต์ฟู้ด  Kidart Dough & Molds FastFood (DOP80/4WP-FF),"แป้งโดว์, Dough, แป้งโด, แป้งโดว",จังหวัดนนทบุรี,,,ขายแล้ว 3 ชิ้น,,90,60,-33%,KidArt Workshop,official,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=14952420431&shopid=103665417,14952420431,103665417
https://shopee.co.th/%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B0%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-6-%E0%B8%AA%E0%B8%B5-%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B8%87%E0%B9%88%E0%B8%B2%E0%B8%A2-%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%A0%E0%B8%B1%E0%B8%A2-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%8B%E0%B9%89%E0%B8%B3%E0%B9%84%E0%B8%94%E0%B9%89-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-i.801416140.25961481754?sp_atk=a4b4a71a-cf4a-499c-b0b8-9a50ea369fc8&xptdk=a4b4a71a-cf4a-499c-b0b8-9a50ea369fc8,ชุดเสริมทักษะของเล่นเด็ก แป้งโดว์ 6 สี ปั้นง่าย ปลอดภัย ใช้ซ้ำได้ พร้อมส่ง,"แป้งโดว์, แป้งโด, แป้งโดว, ของเล่น",จังหวัดกรุงเทพมหานคร,5,1,ขายแล้ว 2 ชิ้น,KY-FK,225,99,-56%,Babylove1688,,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=25961481754&shopid=801416140,25961481754,801416140
https://shopee.co.th/%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-Play-Dough-Tool-Set-Big-Pack-i.60735723.20844065665?sp_atk=58e00fb1-1d45-4c08-9129-3bd6190f72d0&xptdk=58e00fb1-1d45-4c08-9129-3bd6190f72d0,อุปกรณ์เล่นแป้งโดว์ Play Dough Tool Set Big Pack,"แป้งโดว์, Dough, แป้งโด, แป้งโดว",จังหวัดกรุงเทพมหานคร,5,1,ขายแล้ว 8 ชิ้น,,455,455,,toybies_officialstore,official,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=20844065665&shopid=60735723,20844065665,60735723
https://shopee.co.th/Play-Doh-Sparkle-Collection-6-Pack-Kids-Arts-and-Crafts-6-cans-%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B1%E0%B8%99-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-play-doh-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-6-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%B8%E0%B8%81-i.22555449.25770047337?sp_atk=6a4b4393-29bc-43d6-bf16-6d31a7af8b0f&xptdk=6a4b4393-29bc-43d6-bf16-6d31a7af8b0f,"Play-Doh Sparkle Collection 6 Pack, Kids Arts and Crafts 6 cans ดินน้ำมัน แป้งโดว์ play doh ของแท้ ลิขสิทธิ์แท้ 6 กระปุก","แป้งโดว์, แป้งโด, แป้งโดว, Play-Doh, Play Doh, Doh",จังหวัดนนทบุรี,5,1,ขายแล้ว 5 ชิ้น,,490,445,-9%,Smiley Angel,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=25770047337&shopid=22555449,25770047337,22555449
https://shopee.co.th/%E0%B8%84%E0%B8%B4%E0%B8%94%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C%E0%B9%84%E0%B8%94%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%8C-Kidart-Dough-Molds-Dinosaur-2in1-(DOP100-DINO2-1)-i.103665417.15596292128?sp_atk=40a69d75-dca6-47fc-9ebf-0fb3f44fb29e&xptdk=40a69d75-dca6-47fc-9ebf-0fb3f44fb29e,คิดอาร์ท ชุดแป้งโดว์และแม่พิมพ์ไดโนเสาร์ Kidart Dough + Molds Dinosaur 2in1 (DOP100/DINO2+1),"แป้งโดว์, Dough, แป้งโด, แป้งโดว",จังหวัดนนทบุรี,,,,,180,149,-17%,KidArt Workshop,official,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=15596292128&shopid=103665417,15596292128,103665417
https://shopee.co.th/(%E0%B8%89%E0%B8%A5%E0%B8%AD%E0%B8%87-5.5-%E0%B8%A5%E0%B8%94%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B8%B7%E0%B8%AD-65-%E0%B8%9A%E0%B8%B2%E0%B8%97!!)-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%97%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%81%E0%B8%B8%E0%B9%8B%E0%B8%87%E0%B8%81%E0%B8%B4%E0%B9%8B%E0%B8%87%E0%B9%81%E0%B8%AA%E0%B8%99%E0%B8%AA%E0%B8%99%E0%B8%B8%E0%B8%81%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87-14x23-%E0%B8%8B%E0%B8%A1.(%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89)-i.5738562.9144683271?sp_atk=8b6b21fc-3524-4ec7-a105-f17ab87accdd&xptdk=8b6b21fc-3524-4ec7-a105-f17ab87accdd,(ฉลอง 5.5 ลดเหลือ 65 บาท!!) เซ็ทแป้งโดกุ๋งกิ๋งแสนสนุกกล่อง 14x23 ซม.(ลิขสิทธิ์แท้),แป้งโด,จังหวัดกรุงเทพมหานคร,4.6,17,ขายแล้ว 45 ชิ้น,,65,65,,ccrtrade,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=9144683271&shopid=5738562,9144683271,5738562
https://shopee.co.th/%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99-8-%E0%B8%AA%E0%B8%B5-%E0%B8%98%E0%B8%B5%E0%B8%A1%E0%B9%84%E0%B8%94%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%8C-%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9E%E0%B8%B4%E0%B8%A9-%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%A0%E0%B8%B1%E0%B8%A2%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%88%E0%B8%B4%E0%B8%99%E0%B8%95%E0%B8%99%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3-Color-Dough-i.315588630.16599580146?sp_atk=bd0fe913-e057-4885-a6d5-5e777ebe208f&xptdk=bd0fe913-e057-4885-a6d5-5e777ebe208f,แป้งโดว์ ชุดของเล่น 8 สี ธีมไดโนเสาร์ ไร้สารพิษ ปลอดภัยสำหรับเด็ก เสริมพัฒนาการ เสริมสร้างจินตนาการ Color Dough,"แป้งโดว์, Dough, แป้งโด, แป้งโดว, ของเล่น",จังหวัดกรุงเทพมหานคร,3,2,ขายแล้ว 7 ชิ้น,"W0092-B, W0092-P",198,79,-60%,Hunk Toys,,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=16599580146&shopid=315588630,16599580146,315588630
https://shopee.co.th/%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B8%97%E0%B8%B3%E0%B9%84%E0%B8%AD%E0%B8%A8%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B8%A1-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%B8%E0%B8%81-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%97%E0%B8%B3%E0%B9%84%E0%B8%AD%E0%B8%A8%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B9%83%E0%B8%99%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87-i.10637355.10025726013?sp_atk=c753413d-4b61-42ba-b7d8-019e6bfba01d&xptdk=c753413d-4b61-42ba-b7d8-019e6bfba01d,ของเล่นชุดแป้งโดว์ทำไอศครีม พร้อมแป้งโดว์ 5 กระปุก + อุปกรณ์ทำไอศครีมในกล่อง,"แป้งโดว์, แป้งโด, แป้งโดว, ของเล่น",จังหวัดกรุงเทพมหานคร,,,ขายแล้ว 6 ชิ้น,,249,199,-20%,tigtietoys,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=10025726013&shopid=10637355,10025726013,10637355
https://shopee.co.th/%E0%B8%94%E0%B8%B4%E0%B8%AA%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B9%82%E0%B8%9F%E0%B8%A3%E0%B9%80%E0%B8%8B%E0%B9%88%E0%B8%99-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C-Disney-Frozen-Dough-Molds-(DOP25-3-4MR-FZ)-i.103665417.4253149434?sp_atk=ef04ecbf-6825-475b-9571-b2404d50cf28&xptdk=ef04ecbf-6825-475b-9571-b2404d50cf28,ดิสนีย์โฟรเซ่น แป้งโดว์และแม่พิมพ์ Disney Frozen Dough & Molds  (DOP25/3/4MR-FZ),"แป้งโดว์, Dough, แป้งโด, แป้งโดว",จังหวัดนนทบุรี,4.6,5,ขายแล้ว 9 ชิ้น,,170,120,-29%,KidArt Workshop,official,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=4253149434&shopid=103665417,4253149434,103665417
https://shopee.co.th/%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%82%E0%B8%95%E0%B9%8A%E0%B8%B0%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%B3%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7-37-%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%9F%E0%B8%A3%E0%B8%B5!!-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-6-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%B8%E0%B8%81%E0%B9%83%E0%B8%99%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87-Color-Dough-Noodle-Maker-i.7022544.24161342956?sp_atk=ecf491d9-94be-4127-b57a-6d9dae28eac1&xptdk=ecf491d9-94be-4127-b57a-6d9dae28eac1,ชุดโต๊ะแป้งโดว์ เครื่องทำก๋วยเตี๋ยว 37 ชิ้น [ฟรี!! แป้งโดว์ 6 กระปุกในกล่อง] Color Dough Noodle Maker,"แป้งโดว์, Dough, แป้งโด, แป้งโดว",จังหวัดพิษณุโลก,5,1,ขายแล้ว 1 ชิ้น,,549,549,,catchashop,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=24161342956&shopid=7022544,24161342956,7022544
https://shopee.co.th/%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B8%97%E0%B8%B3%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3-%E0%B8%9A%E0%B8%B0%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88-%E0%B8%AA%E0%B8%9B%E0%B8%B2%E0%B9%80%E0%B8%81%E0%B8%95%E0%B8%95%E0%B8%B5%E0%B9%89-%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%A7%E0%B8%8B%E0%B9%88%E0%B8%B2-%E0%B9%84%E0%B8%AD%E0%B8%A8%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%A1-i.16772344.17764161710?sp_atk=82277058-2418-438a-be5f-03a8a346e28b&xptdk=82277058-2418-438a-be5f-03a8a346e28b,ชุดแป้งโดว์หมูน้อยทำอาหาร บะหมี่ สปาเกตตี้ เกี๊ยวซ่า ไอศกรีม,"แป้งโดว์, แป้งโด, แป้งโดว",จังหวัดกรุงเทพมหานคร,1,1,ขายแล้ว 2 ชิ้น,,169,169,,prettyacckaa,,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=17764161710&shopid=16772344,17764161710,16772344
https://shopee.co.th/%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-180-Q12-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%9A%E0%B8%B2-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%B2-12-%E0%B8%AA%E0%B8%B5-%E0%B8%9B%E0%B8%A5%E0%B8%B5%E0%B8%81%E0%B8%AB%E0%B9%88%E0%B8%AD%E0%B8%A5%E0%B8%B0-i.198941705.17560403947?sp_atk=eaac3e55-603b-4d9d-983a-cc0340bd38c4&xptdk=eaac3e55-603b-4d9d-983a-cc0340bd38c4,พร้อมส่ง ขายส่งของเล่นเด็ก 180-Q12 ของเล่นเด็กดินเบา แป้งโดว์เบา 12 สี ปลีกห่อละ,"แป้งโดว์, แป้งโด, แป้งโดว, ดินเบา, ของเล่น",จังหวัดกรุงเทพมหานคร,5,1,ขายแล้ว 3 ชิ้น,,20,20,,fujitoys.shop,,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=17560403947&shopid=198941705,17560403947,198941705
https://shopee.co.th/(%E0%B8%89%E0%B8%A5%E0%B8%AD%E0%B8%87-11.11-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1-3-%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99-100-%E0%B8%9A%E0%B8%B2%E0%B8%97!!)%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%97%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%99-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B9%81%E0%B8%9C%E0%B8%87-18-%E0%B8%8B%E0%B8%A1.(%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89)-i.5738562.13642901582?sp_atk=1539ba36-e79c-4bad-b774-c163bac3ca32&xptdk=1539ba36-e79c-4bad-b774-c163bac3ca32,(ฉลอง 11.11 ชุดสุดคุ้ม 3 ชิ้น 100 บาท!!)เซ็ทแป้งโดมินเนี่ยน+อุปกรณ์แผง 18 ซม.(ลิขสิทธิ์แท้),แป้งโด,จังหวัดกรุงเทพมหานคร,3,1,ขายแล้ว 3 ชิ้น,"มินเนี่ยนชิ้นเดียว, ชุดสุดคุ้ม 3 ชิ้น!!",35,35,,ccrtrade,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=13642901582&shopid=5738562,13642901582,5738562
